Entry	Reviewed	Entry Name	Gene Names	Annotation
Q6S545	reviewed	POTEH_HUMAN	POTEH A26C3 ACTBL1 POTE22	3.0
Q6S5H5	reviewed	POTEG_HUMAN	POTEG A26C2 POTE14	3.0
Q6S8J7	reviewed	POTEA_HUMAN	POTEA A26A1 POTE8	3.0
Q6T423	reviewed	S22AP_HUMAN	SLC22A25 UST6	3.0
Q6TFL3	reviewed	CC171_HUMAN	CCDC171 C9orf93	3.0
Q6U949	reviewed	IG2AS_HUMAN	IGF2-AS IGF2-AS1 IGF2AS	3.0
Q6UE05	reviewed	TM270_HUMAN	TMEM270 WBSCR28	3.0
Q6UW01	reviewed	CBLN3_HUMAN	CBLN3 UNQ755/PRO1486	3.0
Q6UW02	reviewed	CP20A_HUMAN	CYP20A1 UNQ667/PRO1301	3.0
Q6UW10	reviewed	SFTA2_HUMAN	SFTA2 SFTPG UNQ541/PRO1098	3.0
Q6UWE3	reviewed	COLL2_HUMAN	CLPSL2 C6orf126 UNQ3045/PRO9861	3.0
Q6UWF7	reviewed	NXPE4_HUMAN	NXPE4 C11orf33 FAM55D UNQ3018/PRO9799	3.0
Q6UWH4	reviewed	GAK1B_HUMAN	GASK1B C4orf18 ENED FAM198B AD021 UNQ2512/PRO6001	3.0
Q6UWI4	reviewed	SHSA2_HUMAN	SHISA2 C13orf13 TMEM46 UNQ9166/PRO28631	3.0
Q6UWJ8	reviewed	C16L2_HUMAN	CD164L2 UNQ6122/PRO20044	3.0
Q6UWM9	reviewed	UD2A3_HUMAN	UGT2A3 UNQ2559/PRO6239	3.0
Q6UWN0	reviewed	LYPD4_HUMAN	LYPD4 UNQ2552/PRO6181	3.0
Q6UWP8	reviewed	SBSN_HUMAN	SBSN UNQ698/PRO1343	3.0
Q6UWQ5	reviewed	LYZL1_HUMAN	LYZL1 LYC2 UNQ648/PRO1278	3.0
Q6UWS5	reviewed	PT117_HUMAN	PET117 UNQ607/PRO1194	3.0
Q6UWT2	reviewed	ENHO_HUMAN	ENHO C9orf165 UNQ470/PRO830	3.0
Q6UWU2	reviewed	GLB1L_HUMAN	GLB1L UNQ229/PRO262	3.0
Q6UWV7	reviewed	SHL2A_HUMAN	SHISAL2A FAM159A UNQ2783/PRO7171	3.0
Q6UWX4	reviewed	HIPL2_HUMAN	HHIPL2 HHIP3 KIAA1822L UNQ841/PRO1779	3.0
Q6UWY5	reviewed	OLFL1_HUMAN	OLFML1 UNQ564/PRO1126	3.0
Q6UX68	reviewed	XKR5_HUMAN	XKR5 XRG5 UNQ2754/PRO6493	3.0
Q6UX72	reviewed	B3GN9_HUMAN	B3GNT9 UNQ1922/PRO4397	3.0
Q6UX82	reviewed	LYPD8_HUMAN	LYPD8 UNQ511/PRO1026	3.0
Q6UXB1	reviewed	IGFL3_HUMAN	IGFL3 UNQ483/PRO982	3.0
Q6UXB3	reviewed	LYPD2_HUMAN	LYPD2 LYPDC2 UNQ430/PRO788	3.0
Q6UXD7	reviewed	S49A3_HUMAN	SLC49A3 MFSD7 LP2561 UNQ385/PRO717	3.0
Q6UXE8	reviewed	BTNL3_HUMAN	BTNL3 BTNLR COLF4100 UNQ744/PRO1472	3.0
Q6UXF7	reviewed	CL18B_HUMAN	CLEC18B MRLP1 UNQ306/PRO347	3.0
Q6UXN7	reviewed	TO20L_HUMAN	TOMM20L UNQ9438/PRO34772	3.0
Q6UXT9	reviewed	ABH15_HUMAN	ABHD15 UNQ6510/PRO21435	3.0
Q6UXU6	reviewed	TMM92_HUMAN	TMEM92 UNQ5801/PRO19608	3.0
Q6UXV1	reviewed	IZUM2_HUMAN	IZUMO2 C19orf41 SCRL UNQ6978/PRO21961	3.0
Q6UXY8	reviewed	TMC5_HUMAN	TMC5 UNQ8238/PRO33604	3.0
Q6UY01	reviewed	LRC31_HUMAN	LRRC31 UNQ9367/PRO34156	3.0
Q6UY18	reviewed	LIGO4_HUMAN	LINGO4 LRRN6D UNQ9248/PRO34002	3.0
Q6UY27	reviewed	PATE2_HUMAN	PATE2 C11orf38 UNQ3112/PRO10144	3.0
Q6V702	reviewed	CF299_HUMAN	CFAP299 C4orf22	3.0
Q6V9R5	reviewed	ZN562_HUMAN	ZNF562	3.0
Q6X9E4	reviewed	FBW12_HUMAN	FBXW12 FBW12 FBXO12 FBXO35	3.0
Q6XE38	reviewed	SG1D4_HUMAN	SCGB1D4 UNQ517/PRO812	3.0
Q6XLA1	reviewed	CSC2A_HUMAN	CASC2 C10orf5	3.0
Q6Y2X3	reviewed	DJC14_HUMAN	DNAJC14 DRIP78 HDJ3	3.0
Q6ZMN7	reviewed	PZRN4_HUMAN	PDZRN4 LNX4 SEMCAP3L	3.0
Q6ZMN8	reviewed	CCNI2_HUMAN	CCNI2	3.0
Q6ZMS4	reviewed	ZN852_HUMAN	ZNF852	3.0
Q6ZMV5	reviewed	P4R3C_HUMAN	PPP4R3C PPP4R3CP SMEK3P	3.0
Q6ZMW2	reviewed	ZN782_HUMAN	ZNF782	3.0
Q6ZMW3	reviewed	EMAL6_HUMAN	EML6 EML5L	3.0
Q6ZMY6	reviewed	WDR88_HUMAN	WDR88 PQWD	3.0
Q6ZMY9	reviewed	ZN517_HUMAN	ZNF517	3.0
Q6ZN01	reviewed	MASTR_HUMAN	MAMSTR MASTR	3.0
Q6ZN06	reviewed	ZN813_HUMAN	ZNF813	3.0
Q6ZN08	reviewed	ZNF66_HUMAN	ZNF66 ZNF66P	3.0
Q6ZN19	reviewed	ZN841_HUMAN	ZNF841	3.0
Q6ZN32	reviewed	ETV3L_HUMAN	ETV3L	3.0
Q6ZN68	reviewed	D19P2_HUMAN	DPY19L2P2	3.0
Q6ZN79	reviewed	Z705A_HUMAN	ZNF705A	3.0
Q6ZN84	reviewed	CCD81_HUMAN	CCDC81	3.0
Q6ZNA1	reviewed	ZN836_HUMAN	ZNF836	3.0
Q6ZNA5	reviewed	FRRS1_HUMAN	FRRS1 SDFR2 SDR2	3.0
Q6ZNC4	reviewed	ZN704_HUMAN	ZNF704	3.0
Q6ZNF0	reviewed	ACP7_HUMAN	ACP7 PAPL PAPL1	3.0
Q6ZNG1	reviewed	ZN600_HUMAN	ZNF600	3.0
Q6ZNI0	reviewed	GCNT7_HUMAN	GCNT7 C20orf105	3.0
Q6ZNR0	reviewed	TMM91_HUMAN	TMEM91	3.0
Q6ZP01	reviewed	RBM44_HUMAN	RBM44	3.0
Q6ZPD9	reviewed	D19L3_HUMAN	DPY19L3	3.0
Q6ZQQ6	reviewed	WDR87_HUMAN	WDR87	3.0
Q6ZQR2	reviewed	CFA77_HUMAN	CFAP77 C9orf171	3.0
Q6ZR62	reviewed	RTL4_HUMAN	RTL4 MAR3 MART4 ZCCHC16	3.0
Q6ZRF7	reviewed	ZN818_HUMAN	ZNF818P ZNF818	3.0
Q6ZRI6	reviewed	CO039_HUMAN	C15orf39 FP6578	3.0
Q6ZRI8	reviewed	RHG36_HUMAN	ARHGAP36	3.0
Q6ZRR5	reviewed	TLCD5_HUMAN	TLCD5 TMEM136	3.0
Q6ZRS4	reviewed	ITPI1_HUMAN	ITPRID1 CCDC129	3.0
Q6ZS11	reviewed	RINL_HUMAN	RINL	3.0
Q6ZS30	reviewed	NBEL1_HUMAN	NBEAL1 ALS2CR16 ALS2CR17	3.0
Q6ZS86	reviewed	GLPK5_HUMAN	GK5	3.0
Q6ZSI9	reviewed	CAN12_HUMAN	CAPN12	3.0
Q6ZSS3	reviewed	ZN621_HUMAN	ZNF621	3.0
Q6ZSU1	reviewed	C2G1P_HUMAN	CYP2G1P CYP2GP1	3.0
Q6ZT07	reviewed	TBCD9_HUMAN	TBC1D9 KIAA0882 TBC1D9A	3.0
Q6ZT77	reviewed	ZN826_HUMAN	ZNF826P ZNF826	3.0
Q6ZTU2	reviewed	E400N_HUMAN	EP400P1 EP400NL	3.0
Q6ZU65	reviewed	UBN2_HUMAN	UBN2 KIAA2030	3.0
Q6ZU67	reviewed	BEND4_HUMAN	BEND4 CCDC4	3.0
Q6ZUJ4	reviewed	CC062_HUMAN	C3orf62	3.0
Q6ZUK4	reviewed	TMM26_HUMAN	TMEM26	3.0
Q6ZUS6	reviewed	CC149_HUMAN	CCDC149	3.0
Q6ZUT6	reviewed	CCD9B_HUMAN	CCDC9B C15orf52	3.0
Q6ZV50	reviewed	RFX8_HUMAN	RFX8	3.0
Q6ZV89	reviewed	SH2D5_HUMAN	SH2D5	3.0
Q6ZVC0	reviewed	NYAP1_HUMAN	NYAP1 C7orf51	3.0
Q6ZVF9	reviewed	GRIN3_HUMAN	GPRIN3 KIAA2027	3.0
Q6ZVL6	reviewed	K154L_HUMAN	KIAA1549L C11orf41 C11orf69	3.0
Q6ZVZ8	reviewed	ASB18_HUMAN	ASB18	3.0
Q6ZWB6	reviewed	KCTD8_HUMAN	KCTD8	3.0
Q719I0	reviewed	AHSA2_HUMAN	AHSA2P AHSA2	3.0
Q71RC9	reviewed	SMIM5_HUMAN	SMIM5 C17orf109	3.0
Q75NE6	reviewed	MIRH1_HUMAN	MIR17HG C13orf25 MIRH1 MIRHG1	3.0
Q75VX8	reviewed	GARE2_HUMAN	GAREM2 FAM59B GAREML KIAA2038 HRIHFB2063	3.0
Q765I0	reviewed	UTS2B_HUMAN	UTS2B URP UTS2D	3.0
Q76G19	reviewed	PDZD4_HUMAN	PDZD4 KIAA1444 PDZK4 PDZRN4L	3.0
Q76KD6	reviewed	SPERI_HUMAN	SPATC1 SPATA15 SPRN	3.0
Q76KX8	reviewed	ZN534_HUMAN	ZNF534 KRBO3	3.0
Q7L0X2	reviewed	ERIP6_HUMAN	ERICH6 C3orf44 FAM194A	3.0
Q7L211	reviewed	ABHDD_HUMAN	ABHD13 C13orf6	3.0
Q7L311	reviewed	ARMX2_HUMAN	ARMCX2 ALEX2 KIAA0512	3.0
Q7L4S7	reviewed	ARMX6_HUMAN	ARMCX6	3.0
Q7L945	reviewed	ZN627_HUMAN	ZNF627	3.0
Q7L985	reviewed	LIGO2_HUMAN	LINGO2 LERN3 LRRN6C UNQ9234/PRO31993	3.0
Q7RTS6	reviewed	OTOP2_HUMAN	OTOP2	3.0
Q7RTT3	reviewed	SSX9_HUMAN	SSX9P SSX9	3.0
Q7RTT4	reviewed	SSX8_HUMAN	SSX8P SSX8	3.0
Q7RTT5	reviewed	SSX7_HUMAN	SSX7	3.0
Q7RTT6	reviewed	SSX6_HUMAN	SSX6P SSX6	3.0
Q7RTU0	reviewed	TCF24_HUMAN	TCF24	3.0
Q7RTU5	reviewed	ASCL5_HUMAN	ASCL5 BHLHA47	3.0
Q7RTV5	reviewed	PXL2C_HUMAN	PRXL2C AAED1 C9orf21	3.0
Q7RTX9	reviewed	MOT14_HUMAN	SLC16A14 MCT14	3.0
Q7RTY3	reviewed	PRS45_HUMAN	PRSS45P PRSS45 TESSP5	3.0
Q7Z2Q7	reviewed	LRR70_HUMAN	LRRC70 UNQ1891/PRO4337	3.0
Q7Z2Y8	reviewed	GVIN1_HUMAN	GVINP1 GVIN1 VLIG1	3.0
Q7Z304	reviewed	MAMC2_HUMAN	MAMDC2	3.0
Q7Z309	reviewed	PBIR2_HUMAN	PABIR2 FAM122B	3.0
Q7Z388	reviewed	D19L4_HUMAN	DPY19L4	3.0
Q7Z3E2	reviewed	CC186_HUMAN	CCDC186 C10orf118	3.0
Q7Z3F1	reviewed	GP155_HUMAN	GPR155 PGR22	3.0
Q7Z3J3	reviewed	RGPD4_HUMAN	RGPD4 RGP4	3.0
Q7Z3V5	reviewed	ZN571_HUMAN	ZNF571 HSPC059	3.0
Q7Z402	reviewed	TMC7_HUMAN	TMC7	3.0
Q7Z404	reviewed	TMC4_HUMAN	TMC4	3.0
Q7Z422	reviewed	SZRD1_HUMAN	SZRD1 C1orf144	3.0
Q7Z4H9	reviewed	F220A_HUMAN	FAM220A C7orf70 SIPAR	3.0
Q7Z4L0	reviewed	COX8C_HUMAN	COX8C	3.0
Q7Z4M0	reviewed	RE114_HUMAN	REC114 C15orf60	3.0
Q7Z4Q2	reviewed	HEAT3_HUMAN	HEATR3	3.0
Q7Z4R8	reviewed	CF120_HUMAN	C6orf120	3.0
Q7Z4Y8	reviewed	AT5L2_HUMAN	ATP5MGL ATP5K2 ATP5L2	3.0
Q7Z572	reviewed	SPT21_HUMAN	SPATA21	3.0
Q7Z5A8	reviewed	TAFA3_HUMAN	TAFA3 FAM19A3	3.0
Q7Z5A9	reviewed	TAFA1_HUMAN	TAFA1 FAM19A1	3.0
Q7Z5J8	reviewed	ANKAR_HUMAN	ANKAR	3.0
Q7Z5L0	reviewed	VMO1_HUMAN	VMO1 UNQ6350/PRO21055	3.0
Q7Z5L3	reviewed	C1QL2_HUMAN	C1QL2 CTRP10	3.0
Q7Z5L4	reviewed	SPT19_HUMAN	SPATA19 SPERGEN1	3.0
Q7Z5M5	reviewed	TMC3_HUMAN	TMC3	3.0
Q7Z5S9	reviewed	TM144_HUMAN	TMEM144	3.0
Q7Z5Y7	reviewed	KCD20_HUMAN	KCTD20 C6orf69	3.0
Q7Z6M2	reviewed	FBX33_HUMAN	FBXO33 FBX33	3.0
Q7Z6P3	reviewed	RAB44_HUMAN	RAB44	3.0
Q7Z6W1	reviewed	TMCO2_HUMAN	TMCO2	3.0
Q7Z6W7	reviewed	DNJB7_HUMAN	DNAJB7 HSC3	3.0
Q7Z736	reviewed	PKHH3_HUMAN	PLEKHH3	3.0
Q7Z7B8	reviewed	DB128_HUMAN	DEFB128 DEFB28	3.0
Q7Z7J9	reviewed	CK2N1_HUMAN	CAMK2N1	3.0
Q7Z7K0	reviewed	COXM1_HUMAN	CMC1 C3orf68	3.0
Q7Z7K2	reviewed	ZN467_HUMAN	ZNF467	3.0
Q86SI9	reviewed	CEI_HUMAN	IRX2-DT C5orf38 CEI	3.0
Q86SM5	reviewed	MRGRG_HUMAN	MRGPRG GPR169 MRGG	3.0
Q86SM8	reviewed	MRGRE_HUMAN	MRGPRE GPR167 MRGE	3.0
Q86T20	reviewed	SIM29_HUMAN	SMIM29 C6orf1 LBH	3.0
Q86T29	reviewed	ZN605_HUMAN	ZNF605	3.0
Q86T75	reviewed	NBPFB_HUMAN	NBPF11 NBPF24	3.0
Q86TE4	reviewed	LUZP2_HUMAN	LUZP2 UNQ2566/PRO6246	3.0
Q86TY3	reviewed	ARMD4_HUMAN	ARMH4 C14orf37	3.0
Q86UF2	reviewed	CTGE6_HUMAN	CTAGE6 CTAGE6P	3.0
Q86UP9	reviewed	LHPL3_HUMAN	LHFPL3 LHFPL4	3.0
Q86UV7	reviewed	TRI73_HUMAN	TRIM73 TRIM50B	3.0
Q86V71	reviewed	ZN429_HUMAN	ZNF429	3.0
Q86V87	reviewed	FHI2B_HUMAN	FHIP2B FAM160B2 RAI16 FP13191	3.0
Q86V88	reviewed	MGDP1_HUMAN	MDP1	3.0
Q86VE3	reviewed	SATL1_HUMAN	SATL1	3.0
Q86VG3	reviewed	IFTAP_HUMAN	IFTAP C11orf74 NWC	3.0
Q86VR8	reviewed	FJX1_HUMAN	FJX1	3.0
Q86VS3	reviewed	IQCH_HUMAN	IQCH	3.0
Q86VU5	reviewed	CMTD1_HUMAN	COMTD1 UNQ766/PRO1558	3.0
Q86VY9	reviewed	T200A_HUMAN	TMEM200A KIAA1913 HBE61	3.0
Q86W25	reviewed	NAL13_HUMAN	NLRP13 NALP13 NOD14	3.0
Q86W34	reviewed	AMZ2_HUMAN	AMZ2 BM-014	3.0
Q86WR7	reviewed	PRSR2_HUMAN	PROSER2 C10orf47	3.0
Q86WS3	reviewed	OOSP2_HUMAN	OOSP2 PLAC1L TMEM122	3.0
Q86WS4	reviewed	CL040_HUMAN	C12orf40	3.0
Q86WT1	reviewed	TT30A_HUMAN	TTC30A	3.0
Q86WZ6	reviewed	ZN227_HUMAN	ZNF227	3.0
Q86X60	reviewed	FA72B_HUMAN	FAM72B	3.0
Q86XA9	reviewed	HTR5A_HUMAN	HEATR5A C14orf125 KIAA1316	3.0
Q86XD8	reviewed	ZFAN4_HUMAN	ZFAND4 ANUBL1	3.0
Q86XE3	reviewed	MICU3_HUMAN	MICU3 EFHA2	3.0
Q86XJ0	reviewed	CAHM3_HUMAN	CALHM3 FAM26A	3.0
Q86XN6	reviewed	ZN761_HUMAN	ZNF761 KIAA2033	3.0
Q86XS5	reviewed	ANGL5_HUMAN	ANGPTL5 UNQ5795/PRO19600	3.0
Q86XU0	reviewed	ZN677_HUMAN	ZNF677	3.0
Q86XZ4	reviewed	SPAS2_HUMAN	SPATS2 SCR59 SPATA10 Nbla00526	3.0
Q86Y79	reviewed	PTH_HUMAN	PTRH1 C9orf115	3.0
Q86YB7	reviewed	ECHD2_HUMAN	ECHDC2	3.0
Q86YQ2	reviewed	LATH_HUMAN	BPIFA4P BASE LATH	3.0
Q86YQ8	reviewed	CPNE8_HUMAN	CPNE8	3.0
Q86YR6	reviewed	POTED_HUMAN	POTED A26B3 ANKRD21 POTE	3.0
Q8IUA0	reviewed	WFDC8_HUMAN	WFDC8 C20orf170 WAP8	3.0
Q8IUB2	reviewed	WFDC3_HUMAN	WFDC3 WAP14	3.0
Q8IUB3	reviewed	WF10B_HUMAN	WFDC10B WAP12	3.0
Q8IUB5	reviewed	WFD13_HUMAN	WFDC13 C20orf138 WAP13	3.0
Q8IUF1	reviewed	ZNG1B_HUMAN	ZNG1B CBWD2	3.0
Q8IUH2	reviewed	CREG2_HUMAN	CREG2	3.0
Q8IUK8	reviewed	CBLN2_HUMAN	CBLN2 UNQ1892/PRO4338	3.0
Q8IUL8	reviewed	CILP2_HUMAN	CILP2	3.0
Q8IUS5	reviewed	EPHX4_HUMAN	EPHX4 ABHD7 EH4 EPHXRP	3.0
Q8IV03	reviewed	LUR1L_HUMAN	LURAP1L C9orf150 HYST0841	3.0
Q8IV33	reviewed	K0825_HUMAN	KIAA0825 C5orf36	3.0
Q8IV38	reviewed	ANKY2_HUMAN	ANKMY2	3.0
Q8IV42	reviewed	PSTK_HUMAN	PSTK C10orf89	3.0
Q8IV50	reviewed	LYSM2_HUMAN	LYSMD2	3.0
Q8IVA1	reviewed	PCP2_HUMAN	PCP2	3.0
Q8IVC4	reviewed	ZN584_HUMAN	ZNF584	3.0
Q8IVE0	reviewed	CROL2_HUMAN	CROCCP3 CROCCL2 KIAA1922	3.0
Q8IVF6	reviewed	AN18A_HUMAN	ANKRD18A KIAA2015	3.0
Q8IVN3	reviewed	MSTN1_HUMAN	MUSTN1	3.0
Q8IVN8	reviewed	SBSPO_HUMAN	SBSPON C8orf84 RPESP	3.0
Q8IVU1	reviewed	IGDC3_HUMAN	IGDCC3 PUNC	3.0
Q8IVV8	reviewed	NKAI4_HUMAN	NKAIN4 C20orf58 FAM77A	3.0
Q8IVY1	reviewed	CA210_HUMAN	C1orf210	3.0
Q8IW50	reviewed	F219A_HUMAN	FAM219A C9orf25	3.0
Q8IW70	reviewed	T151B_HUMAN	TMEM151B C6orf137 TMEM193	3.0
Q8IW92	reviewed	GLBL2_HUMAN	GLB1L2 MSTP014 UNQ210/PRO236	3.0
Q8IWB4	reviewed	S31A7_HUMAN	SPATA31A7 FAM75A4 FAM75A7 SPATA31A4	3.0
Q8IX94	reviewed	CTGE4_HUMAN	CTAGE4	3.0
Q8IX95	reviewed	CTGE3_HUMAN	CTAGE3P CTAGE3	3.0
Q8IXE1	reviewed	OR4N5_HUMAN	OR4N5	3.0
Q8IXF9	reviewed	AQ12A_HUMAN	AQP12A AQP12 AQPX2	3.0
Q8IXQ4	reviewed	GPAM1_HUMAN	GPALPP1 KIAA1704 LSR7 AD029	3.0
Q8IXS8	reviewed	F126B_HUMAN	FAM126B	3.0
Q8IXT5	reviewed	RB12B_HUMAN	RBM12B	3.0
Q8IXU6	reviewed	S35F2_HUMAN	SLC35F2	3.0
Q8IXX5	reviewed	T183A_HUMAN	TMEM183A C1orf37	3.0
Q8IY42	reviewed	CD019_HUMAN	C4orf19	3.0
Q8IY47	reviewed	KBTB2_HUMAN	KBTBD2 BKLHD1 KIAA1489 CGI-73	3.0
Q8IY50	reviewed	S35F3_HUMAN	SLC35F3	3.0
Q8IY51	reviewed	TIGD4_HUMAN	TIGD4	3.0
Q8IY85	reviewed	EFC13_HUMAN	EFCAB13 C17orf57	3.0
Q8IYA7	reviewed	MKX_HUMAN	MKX C10orf48 IRXL1	3.0
Q8IYB9	reviewed	ZN595_HUMAN	ZNF595	3.0
Q8IYL3	reviewed	CA174_HUMAN	C1orf174	3.0
Q8IYM0	reviewed	F186B_HUMAN	FAM186B C12orf25	3.0
Q8IYN0	reviewed	ZN100_HUMAN	ZNF100	3.0
Q8IYP2	reviewed	PRS58_HUMAN	PRSS58 TRY1 TRYX3 UNQ2540/PRO6090	3.0
Q8IYS2	reviewed	K2013_HUMAN	KIAA2013	3.0
Q8IYW4	reviewed	ENTD1_HUMAN	ENTHD1	3.0
Q8IZ02	reviewed	LRC34_HUMAN	LRRC34	3.0
Q8IZ13	reviewed	ZBED8_HUMAN	ZBED8 Buster3 C5orf54	3.0
Q8IZ16	reviewed	SACDR_HUMAN	SPACDR C7orf61	3.0
Q8IZ81	reviewed	ELMD2_HUMAN	ELMOD2	3.0
Q8IZD0	reviewed	SAM14_HUMAN	SAMD14	3.0
Q8IZJ6	reviewed	TDH_HUMAN	TDH SDR14E1P	3.0
Q8IZM8	reviewed	ZN654_HUMAN	ZNF654	3.0
Q8IZN7	reviewed	D107A_HUMAN	DEFB107A DEFB107 DEFB7; DEFB107B	3.0
Q8IZP2	reviewed	ST134_HUMAN	ST13P4 FAM10A4	3.0
Q8IZY5	reviewed	BLID_HUMAN	BLID BRCC2	3.0
Q8N0U6	reviewed	CF218_HUMAN	LINC00518 C6orf218	3.0
Q8N0V4	reviewed	LGI2_HUMAN	LGI2 KIAA1916 LGIL2	3.0
Q8N0Y3	reviewed	OR4N4_HUMAN	OR4N4	3.0
Q8N0Y5	reviewed	OR8I2_HUMAN	OR8I2	3.0
Q8N0Z2	reviewed	ABRA_HUMAN	ABRA	3.0
Q8N0Z9	reviewed	VSI10_HUMAN	VSIG10	3.0
Q8N127	reviewed	O5AS1_HUMAN	OR5AS1	3.0
Q8N129	reviewed	CNPY4_HUMAN	CNPY4 PSEC0237 UNQ1909/PRO4354	3.0
Q8N141	reviewed	ZFP82_HUMAN	ZFP82 KIAA1948 ZNF545	3.0
Q8N146	reviewed	OR8H3_HUMAN	OR8H3	3.0
Q8N148	reviewed	OR6V1_HUMAN	OR6V1	3.0
Q8N162	reviewed	OR8H2_HUMAN	OR8H2	3.0
Q8N1A6	reviewed	CD033_HUMAN	C4orf33	3.0
Q8N1E2	reviewed	LYG1_HUMAN	LYG1 UNQ1939/PRO4422	3.0
Q8N1L4	reviewed	CP4Z2_HUMAN	CYP4Z2P	3.0
Q8N1N0	reviewed	CLC4F_HUMAN	CLEC4F CLECSF13	3.0
Q8N1W2	reviewed	ZN710_HUMAN	ZNF710	3.0
Q8N228	reviewed	SCML4_HUMAN	SCML4	3.0
Q8N283	reviewed	ANR35_HUMAN	ANKRD35	3.0
Q8N2E2	reviewed	VWDE_HUMAN	VWDE	3.0
Q8N2I2	reviewed	ZN619_HUMAN	ZNF619	3.0
Q8N2X6	reviewed	EXAS1_HUMAN	EXOC3-AS1 C5orf55	3.0
Q8N309	reviewed	LRC43_HUMAN	LRRC43	3.0
Q8N323	reviewed	NXPE1_HUMAN	NXPE1 FAM55A	3.0
Q8N328	reviewed	PGBD3_HUMAN	PGBD3	3.0
Q8N336	reviewed	ELMD1_HUMAN	ELMOD1	3.0
Q8N349	reviewed	OR2LD_HUMAN	OR2L13 OR2L14	3.0
Q8N3F9	reviewed	G137C_HUMAN	GPR137C TM7SF1L2	3.0
Q8N3H0	reviewed	TAFA2_HUMAN	TAFA2 FAM19A2	3.0
Q8N3R3	reviewed	TCAIM_HUMAN	TCAIM C3orf23 TOAG1	3.0
Q8N3S3	reviewed	PHTF2_HUMAN	PHTF2	3.0
Q8N3T6	reviewed	T132C_HUMAN	TMEM132C	3.0
Q8N3Z0	reviewed	PRS35_HUMAN	PRSS35 C6orf158 UNQ522/PRO1057	3.0
Q8N3Z3	reviewed	GTPB8_HUMAN	GTPBP8	3.0
Q8N413	reviewed	S2545_HUMAN	SLC25A45	3.0
Q8N431	reviewed	RGF1C_HUMAN	RASGEF1C	3.0
Q8N434	reviewed	SVOPL_HUMAN	SVOPL	3.0
Q8N456	reviewed	LRC18_HUMAN	LRRC18 UNQ9338/PRO34010	3.0
Q8N468	reviewed	MFD4A_HUMAN	MFSD4A MFSD4 UNQ3064/PRO9894	3.0
Q8N475	reviewed	FSTL5_HUMAN	FSTL5 KIAA1263	3.0
Q8N4B4	reviewed	FBX39_HUMAN	FBXO39 FBX39	3.0
Q8N4F7	reviewed	RN175_HUMAN	RNF175	3.0
Q8N4H0	reviewed	SPA6L_HUMAN	SPATA6L C9orf68	3.0
Q8N4S0	reviewed	CCD82_HUMAN	CCDC82 HT025	3.0
Q8N4U5	reviewed	T11L2_HUMAN	TCP11L2	3.0
Q8N4V2	reviewed	SVOP_HUMAN	SVOP	3.0
Q8N4Z0	reviewed	RAB42_HUMAN	RAB42	3.0
Q8N567	reviewed	ZCHC9_HUMAN	ZCCHC9	3.0
Q8N584	reviewed	TT39C_HUMAN	TTC39C C18orf17	3.0
Q8N587	reviewed	ZN561_HUMAN	ZNF561	3.0
Q8N5C6	reviewed	SRBD1_HUMAN	SRBD1	3.0
Q8N5H3	reviewed	LRA25_HUMAN	FAM89B Lrap25	3.0
Q8N5I9	reviewed	NOPC1_HUMAN	NOPCHAP1 C12orf45	3.0
Q8N5J4	reviewed	SPIC_HUMAN	SPIC	3.0
Q8N5T2	reviewed	TBC19_HUMAN	TBC1D19	3.0
Q8N5U1	reviewed	M4A15_HUMAN	MS4A15	3.0
Q8N5W9	reviewed	RFLB_HUMAN	RFLNB	3.0
Q8N5X7	reviewed	IF4E3_HUMAN	EIF4E3	3.0
Q8N660	reviewed	NBPFF_HUMAN	NBPF15 NBPF16	3.0
Q8N687	reviewed	DB125_HUMAN	DEFB125 DEFB25	3.0
Q8N688	reviewed	DB123_HUMAN	DEFB123 DEFB23 UNQ1963/PRO4485	3.0
Q8N699	reviewed	MYCT1_HUMAN	MYCT1 MTLC MTMC1	3.0
Q8N6I4	reviewed	TM251_HUMAN	TMEM251 C14orf109	3.0
Q8N6M5	reviewed	ALLC_HUMAN	ALLC	3.0
Q8N6M8	reviewed	IQCF1_HUMAN	IQCF1	3.0
Q8N6M9	reviewed	ZFN2A_HUMAN	ZFAND2A	3.0
Q8N6N3	reviewed	CA052_HUMAN	C1orf52 BAG GM117	3.0
Q8N6N6	reviewed	NATD1_HUMAN	NATD1 C17orf103 GTLF3B	3.0
Q8N6N7	reviewed	ACBD7_HUMAN	ACBD7	3.0
Q8N6Q1	reviewed	TMC5A_HUMAN	TMCO5A TMCO5	3.0
Q8N6V9	reviewed	TEX9_HUMAN	TEX9	3.0
Q8N6Y1	reviewed	PCD20_HUMAN	PCDH20 PCDH13	3.0
Q8N6Y2	reviewed	LRC17_HUMAN	LRRC17 P37NB UNQ3076/PRO9909	3.0
Q8N782	reviewed	ZN525_HUMAN	ZNF525 KIAA1979	3.0
Q8N7C7	reviewed	RN148_HUMAN	RNF148	3.0
Q8N7F7	reviewed	UBL4B_HUMAN	UBL4B	3.0
Q8N7G0	reviewed	PO5F2_HUMAN	POU5F2 SPRM1	3.0
Q8N7M0	reviewed	DYLT5_HUMAN	DYNLT5 TCTEX1D1	3.0
Q8N7P1	reviewed	PLD5_HUMAN	PLD5	3.0
Q8N7Q3	reviewed	ZN676_HUMAN	ZNF676	3.0
Q8N7R0	reviewed	NANG2_HUMAN	NANOGP1 NANOG2	3.0
